DEPARTURE,ARRIVAL,DATE,OFFSET,CARBON OUTPUT,FUEL,DISTANCE
CIA,TXL,2019-02-08,€9.000000,357.980000 kg,35.390000 L,1250 km
TXL,CIA,2019-03-09,€9.000000,357.980000 kg,35.390000 L,1250 km
CIA,ORY,2019-03-09,€8.000000,330.160000 kg,33.140000 L,1138 km
ORY,CIA,2019-04-05,€8.000000,330.160000 kg,33.140000 L,1138 km
CIA,MXP,2019-04-05,€5.000000,162.540000 kg,20.410000 L,560 km
MXP,CIA,2019-04-18,€5.000000,162.540000 kg,20.410000 L,560 km
CIA,TXL,2019-04-20,€9.000000,357.980000 kg,35.390000 L,1250 km
TXL,CIA,2019-05-11,€9.000000,357.980000 kg,35.390000 L,1250 km
CIA,MXP,2019-06-08,€5.000000,162.540000 kg,20.410000 L,560 km
MXP,CIA,2019-06-13,€5.000000,162.540000 kg,20.410000 L,560 km
CIA,FLR,2019-06-22,€5.000000,61.390000 kg,13.860000 L,287 km
FLR,CIA,2019-07-11,€5.000000,61.390000 kg,13.860000 L,287 km
CIA,MLA,2019-08-30,€5.000000,213.820000 kg,23.830000 L,738 km
MLA,CIA,2019-09-07,€5.000000,213.820000 kg,23.830000 L,738 km
HND,CIA,2019-10-27,€75.000000,3258.730000 kg,279.960000 L,9953 km
CIA,WRO,2019-11-02,€8.000000,332.970000 kg,33.370000 L,1149 km
WRO,CIA,2019-12-07,€8.000000,332.970000 kg,33.370000 L,1149 km
