GKA - GOROKA - GOROKA - PAPUA NEW GUINEA
MAG - MADANG - MADANG - PAPUA NEW GUINEA
HGU - MOUNT HAGEN - MOUNT HAGEN - PAPUA NEW GUINEA
LAE - NADZAB - NADZAB - PAPUA NEW GUINEA
POM - PORT MORESBY JACKSONS INTERNATIONAL - PORT MORESBY - PAPUA NEW GUINEA
WWK - WEWAK INTERNATIONAL - WEWAK - PAPUA NEW GUINEA
UAK - NARSARSUAQ - NARSSARSSUAQ - GREENLAND
GOH - NUUK - GODTHAAB - GREENLAND
JAV - JACOBSHAVN - JAKOBSHAVN - GREENLAND
KUS - KULUSUK - KULUSUK - GREENLAND
SFJ - KANGERLUSSUAQ SONDRE STROMFJORD - SONDRESTROM - GREENLAND
THU - THULE AIR BASE - THULE - GREENLAND
AEY - AKUREYRI - AKUREYRI - ICELAND
EGS - EGILSSTADIR - EGILSSTADIR - ICELAND
HFN - HORNAFJORDUR - HOFN - ICELAND
HZK - HUSAVIK - HUSAVIK - ICELAND
IFJ - ISAFJORDUR - ISAFJORDUR - ICELAND
KEF - KEFLAVIK NAS - KEFLAVIK - ICELAND
OPA - KOPASKER - KOPASKER - ICELAND
PFJ - PATREKSFJORDUR - PATREKSFJORDUR - ICELAND
RKV - REYKJAVIK - REYKJAVIK - ICELAND
SIJ - SIGLUFJORDHUR - SIGLUFJORDUR - ICELAND
VEY - VESTMANNAEYJAR - VESTMANNAEYJAR - ICELAND
YAM - SAULT STE MARIE - SAULT SAINTE MARIE - CANADA
YAV - WINNIPEG ST ANDREWS - WINNIPEG - CANADA
YAW - SHEARWATER - HALIFAX - CANADA
YAY - ST ANTHONY - ST. ANTHONY - CANADA
YAZ - TOFINO - TOFINO - CANADA
YBB - KUGAARUK - PELLY BAY - CANADA
YBC - BAIE COMEAU - BAIE COMEAU - CANADA
YBG - BAGOTVILLE - BAGOTVILLE - CANADA
YBK - BAKER LAKE - BAKER LAKE - CANADA
YBL - CAMPBELL RIVER - CAMPBELL RIVER - CANADA
YBR - BRANDON MUNI - BRANDON - CANADA
YCB - CAMBRIDGE BAY - CAMBRIDGE BAY - CANADA
YCD - NANAIMO - NANAIMO - CANADA
YCG - CASTLEGAR - CASTLEGAR - CANADA
YCH - MIRAMICHI - CHATHAM - CANADA
YCL - CHARLO - CHARLO - CANADA
YCO - KUGLUKTUK - COPPERMINE - CANADA
YCT - CORONATION - CORONATION - CANADA
YCW - CHILLIWACK - CHILLIWACK - CANADA
YCY - CLYDE RIVER - CLYDE RIVER - CANADA
YZS - FAIRMONT HOT SPRINGS - CORAL HARBOUR - CANADA
YDA - DAWSON - DAWSON - CANADA
YDB - BURWASH - BURWASH - CANADA
YDC - PRINCETON - PRINCETON - CANADA
YDF - DEER LAKE - DEER LAKE - CANADA
YDL - DEASE LAKE - DEASE LAKE - CANADA
YDN - DAUPHIN BARKER - DAUPHIN - CANADA
YDQ - DAWSON CREEK - DAWSON CREEK - CANADA
YED - EDMONTON NAMAO - EDMONTON - CANADA
YEG - EDMONTON INTERNATIONAL - EDMONTON - CANADA
YEK - ARVIAT - ESKIMO POINT - CANADA
YEN - ESTEVAN - ESTEVAN - CANADA
YET - EDSON - EDSON - CANADA
YEU - EUREKA - EUREKA - CANADA
YEV - INUVIK MIKE ZUBKO - INUVIK - CANADA
YFB - IQALUIT - IQALUIT - CANADA
YFC - FREDERICTON - FREDERICTON - CANADA
YFO - FLIN FLON - FLIN FLON - CANADA
YFR - FORT RESOLUTION - FORT RESOLUTION - CANADA
YFS - FORT SIMPSON - FORT SIMPSON - CANADA
YGK - KINGSTON - KINGSTON - CANADA
YGL - LA GRANDE RIVIERE - LA GRANDE RIVIERE - CANADA
YGP - GASPE - GASPE - CANADA
YGQ - GERALDTON GREENSTONE REGIONAL - GERALDTON - CANADA
YGR - ILES DE LA MADELEINE - ILES DE LA MADELEINE - CANADA
YGW - KUUJJUARAPIK - KUUJJUARARAPIK - CANADA
YGX - GILLAM - GILLAM - CANADA
YHB - HUDSON BAY - HUDSON BAY - CANADA
YHD - DRYDEN RGNL - DRYDEN - CANADA
YHI - HOLMAN - HOLMAN ISLAND - CANADA
YHK - GJOA HAVEN - GJOA HAVEN - CANADA
YHM - HAMILTON - HAMILTON - CANADA
YHU - ST HUBERT - MONTREAL - CANADA
YHY - HAY RIVER - HAY RIVER - CANADA
YHZ - HALIFAX INTERNATIONAL - HALIFAX - CANADA
YIB - ATIKOKAN MUNI - ATIKOKAN - CANADA
YIO - POND INLET - POND INLET - CANADA
YJN - ST JEAN - ST. JEAN - CANADA
YJT - STEPHENVILLE - STEPHENVILLE - CANADA
YKA - KAMLOOPS - KAMLOOPS - CANADA
YKF - WATERLOO RGNL - WATERLOO - CANADA
YKL - SCHEFFERVILLE - SCHEFFERVILLE - CANADA
YKY - KINDERSLEY - KINDERSLEY - CANADA
YKZ - BUTTONVILLE MUNI - TORONTO - CANADA
YLD - CHAPLEAU - CHAPLEAU - CANADA
YLJ - MEADOW LAKE - MEADOW LAKE - CANADA
YLL - LLOYDMINSTER - LLOYDMINSTER - CANADA
YLT - ALERT - ALERT - CANADA
YLW - KELOWNA - KELOWNA - CANADA
YMA - MAYO - MAYO - CANADA
YMJ - MOOSE JAW - MOOSE JAW - CANADA
YMM - FORT MCMURRAY - FORT MCMURRAY - CANADA
YMO - MOOSONEE - MOOSONEE - CANADA
YMW - MANIWAKI - MANIWAKI - CANADA
YMX - MONTREAL INTERNATIONAL MIRABEL - MONTREAL - CANADA
YNA - NATASHQUAN - NATASHQUAN - CANADA
YND - GATINEAU - GATINEAU - CANADA
YNM - MATAGAMI - MATAGAMI - CANADA
YOC - OLD CROW - OLD CROW - CANADA
YOD - COLD LAKE - COLD LAKE - CANADA
YOJ - HIGH LEVEL - HIGH LEVEL - CANADA
YOW - OTTAWA MACDONALD CARTIER INTERNATIONAL - OTTAWA - CANADA
YPA - PRINCE ALBERT GLASS FIELD - PRINCE ALBERT - CANADA
YPE - PEACE RIVER - PEACE RIVER - CANADA
YPG - SOUTHPORT - PORTAGE-LA-PRAIRIE - CANADA
YPL - PICKLE LAKE - PICKLE LAKE - CANADA
YPN - PORT MENIER - PORT MENIER - CANADA
YPQ - PETERBOROUGH - PETERBOROUGH - CANADA
YPR - PRINCE RUPERT - PRINCE PUPERT - CANADA
YPY - FORT CHIPEWYAN - FORT CHIPEWYAN - CANADA
YQA - MUSKOKA - MUSKOKA - CANADA
YQB - QUEBEC JEAN LESAGE INTERNATIONAL - QUEBEC - CANADA
YQF - RED DEER REGIONAL - RED DEER INDUSTRIAL - CANADA
YQG - WINDSOR - WINDSOR - CANADA
YQH - WATSON LAKE - WATSON LAKE - CANADA
YQK - KENORA - KENORA - CANADA
YQL - LETHBRIDGE - LETHBRIDGE - CANADA
YQM - GREATER MONCTON INTERNATIONAL - MONCTON - CANADA
YQQ - COMOX - COMOX - CANADA
YQR - REGINA INTERNATIONAL - REGINA - CANADA
YQT - THUNDER BAY - THUNDER BAY - CANADA
YQU - GRANDE PRAIRIE - GRANDE PRAIRIE - CANADA
YQV - YORKTON MUNI - YORKTON - CANADA
YQW - NORTH BATTLEFORD - NORTH BATTLEFORD - CANADA
YQX - GANDER INTERNATIONAL - GANDER - CANADA
YQY - SYDNEY - SYDNEY - CANADA
YQZ - QUESNEL - QUESNEL - CANADA
YRB - RESOLUTE BAY - RESOLUTE - CANADA
YRI - RIVIERE DU LOUP - RIVIERE DU LOUP - CANADA
YRJ - ROBERVAL - ROBERVAL - CANADA
YRM - ROCKY MOUNTAIN HOUSE - ROCKY MOUNTAIN HOUSE - CANADA
YRT - RANKIN INLET - RANKIN INLET - CANADA
YSB - SUDBURY - SUDBURY - CANADA
YSC - SHERBROOKE - SHERBROOKE - CANADA
YSJ - SAINT JOHN - ST. JOHN - CANADA
YSM - FORT SMITH - FORT SMITH - CANADA
YSR - NANISIVIK - NANISIVIK - CANADA
YSU - SUMMERSIDE - SUMMERSIDE - CANADA
YSY - SACHS HARBOUR - SACHS HARBOUR - CANADA
YTE - CAPE DORSET - CAPE DORSET - CANADA
YTH - THOMPSON - THOMPSON - CANADA
YTR - TRENTON - TRENTON - CANADA
YTS - TIMMINS - TIMMINS - CANADA
YTZ - CITY CENTRE - TORONTO - CANADA
YUB - TUKTOYAKTUK - TUKTOYAKTUK - CANADA
YUL - MONTREAL INTERNATIONAL DORVAL - MONTREAL - CANADA
YUT - REPULSE BAY - REPULSE BAY - CANADA
YUX - HALL BEACH - HALL BEACH - CANADA
YUY - ROUYN NORANDA - ROUYN - CANADA
YVC - LA RONGE - LA RONGE - CANADA
YVG - VERMILION - VERMILLION - CANADA
YVM - QIKIQTARJUAQ - BROUGHTON ISLAND - CANADA
YVO - VAL D OR - VAL D'OR - CANADA
YVP - KUUJJUAQ - QUUJJUAQ - CANADA
YVQ - NORMAN WELLS - NORMAN WELLS - CANADA
YVR - VANCOUVER INTERNATIONAL - VANCOUVER - CANADA
YVT - BUFFALO NARROWS - BUFFALO NARROWS - CANADA
YVV - WIARTON - WIARTON - CANADA
YWA - PETAWAWA - PETAWAWA - CANADA
YWG - WINNIPEG INTERNATIONAL - WINNIPEG - CANADA
YWK - WABUSH - WABUSH - CANADA
YWL - WILLIAMS LAKE - WILLIAMS LAKE - CANADA
YWY - WRIGLEY - WRIGLEY - CANADA
YXC - CRANBROOK - CRANBROOK - CANADA
YXD - EDMONTON CITY CENTRE - EDMONTON - CANADA
YXE - SASKATOON J G DIEFENBAKER INTERNATIONAL - SASKATOON - CANADA
YXH - MEDICINE HAT - MEDICINE HAT - CANADA
YXJ - FORT ST JOHN - FORT SAINT JOHN - CANADA
YXL - SIOUX LOOKOUT - SIOUX LOOKOUT - CANADA
YXP - PANGNIRTUNG - PANGNIRTUNG - CANADA
YXR - TIMISKAMING RGNL - EARLTON - CANADA
YXS - PRINCE GEORGE - PRINCE GEORGE - CANADA
YXT - TERRACE - TERRACE - CANADA
YXU - LONDON - LONDON - CANADA
YXX - ABBOTSFORD - ABBOTSFORD - CANADA
YXY - WHITEHORSE INTERNATIONAL - WHITEHORSE - CANADA
YYB - NORTH BAY - NORTH BAY - CANADA
YYC - CALGARY INTERNATIONAL - CALGARY - CANADA
YYD - SMITHERS - SMITHERS - CANADA
YYE - FORT NELSON - FORT NELSON - CANADA
YYF - PENTICTON - PENTICTON - CANADA
YYG - CHARLOTTETOWN - CHARLOTTETOWN - CANADA
YYH - TALOYOAK - SPENCE BAY - CANADA
YYJ - VICTORIA INTERNATIONAL - VICTORIA - CANADA
YYL - LYNN LAKE - LYNN LAKE - CANADA
YYN - SWIFT CURRENT - SWIFT CURRENT - CANADA
YYQ - CHURCHILL - CHURCHILL - CANADA
YYR - GOOSE BAY - GOOSE BAY - CANADA
YYT - ST JOHNS INTERNATIONAL - ST. JOHN'S - CANADA
YYU - KAPUSKASING - KAPUSKASING - CANADA
YYW - ARMSTRONG - ARMSTRONG - CANADA
YYY - MONT JOLI - MONT JOLI - CANADA
YYZ - LESTER B PEARSON INTERNATIONAL - TORONTO - CANADA
YZD - DOWNSVIEW - TORONTO - CANADA
YZE - GORE BAY MANITOULIN - GORE BAY - CANADA
YZF - YELLOWKNIFE - YELLOWKNIFE - CANADA
YZH - SLAVE LAKE - SLAVE LAKE - CANADA
YZP - SANDSPIT - SANDSPIT - CANADA
YZR - CHRIS HADFIELD - SARNIA - CANADA
YZT - PORT HARDY - PORT HARDY - CANADA
YZU - WHITECOURT - WHITECOURT - CANADA
YZV - SEPT ILES - SEPT-ILES - CANADA
YZW - TESLIN - TESLIN - CANADA
YZX - GREENWOOD - GREENWOOD - CANADA
ZFA - FARO - FARO - CANADA
ZFM - FORT MCPHERSON - FORT MCPHERSON - CANADA
BJA - SOUMMAM - BEJAJA - ALGERIA
ALG - HOUARI BOUMEDIENE - ALGIER - ALGERIA
DJG - TISKA - DJANET - ALGERIA
VVZ - ILLIZI - ILLIZI - ALGERIA
GSF - SETIF AIN ARNAT - SETIF - ALGERIA
TMR - TAMANRASSET - TAMANRASSET - ALGERIA
GJL - JIJEL - JIJEL - ALGERIA
AAE - ANNABA - ANNABA - ALGERIA
CZL - MOHAMED BOUDIAF INTERNATIONAL - CONSTANTINE - ALGERIA
TEE - CHEIKH LARBI TEBESSI - TEBESSA - ALGERIA
HRM - HASSI R MEL - TILREMPT - ALGERIA
TID - BOU CHEKIF - TIARET - ALGERIA
TIN - TINDOUF - TINDOUF - ALGERIA
QAS - ECH CHELIFF - ECH-CHELIFF - ALGERIA
TAF - TAFARAOUI - ORAN - ALGERIA
TLM - ZENATA - TLEMCEN - ALGERIA
ORN - ES SENIA - ORAN - ALGERIA
MUW - GHRISS - GHRISS - ALGERIA
AZR - TOUAT CHEIKH SIDI MOHAMED BELKEBIR - ADRAR - ALGERIA
BSK - BISKRA - BISKRA - ALGERIA
ELG - EL GOLEA - EL GOLEA - ALGERIA
GHA - NOUMERATE - GHARDAIA - ALGERIA
HME - OUED IRARA - HASSI-MESSAOUD - ALGERIA
INZ - IN SALAH - IN SALAH - ALGERIA
TGR - SIDI MAHDI - TOUGGOURT - ALGERIA
LOO - LAGHOUAT - LAGHOUAT - ALGERIA
TMX - TIMIMOUN - TIMIMOUN - ALGERIA
OGX - OUARGLA - OUARGLA - ALGERIA
IAM - IN AMENAS - ZARZAITINE - ALGERIA
COO - COTONOU CADJEHOUN - COTONOU - BENIN
PKO - PARAKOU - PARAKOU - BENIN
OUA - OUAGADOUGOU - OUAGADOUGOU - BURKINA FASO
BOY - BOBO DIOULASSO - BOBO-DIOULASSO - BURKINA FASO
ACC - KOTOKA INTERNATIONAL - ACCRA - GHANA
TML - TAMALE - TAMALE - GHANA
NYI - SUNYANI - SUNYANI - GHANA
TKD - TAKORADI - TAKORADI - GHANA
ABJ - ABIDJAN FELIX HOUPHOUET BOIGNY INTERNATIONAL - ABIDJAN - IVORY COAST
