DEPARTURE,ARRIVAL,DATE,OFFSET,CARBON OUTPUT,FUEL,DISTANCE
DPA,LGA,2019-09-07,€9.000000,359.530000 kg,35.520000 L,1257 km
LGA,DPA,2019-10-05,€9.000000,359.530000 kg,35.520000 L,1257 km
DPA,SFO,2019-10-05,€18.000000,777.170000 kg,69.930000 L,2990 km
SFO,DPA,2019-10-18,€18.000000,777.170000 kg,69.930000 L,2990 km
DPA,DPA,2019-10-18,€5.000000,10.190000 kg,2.570000 L,50 km
