DEPARTURE,ARRIVAL,DATE,OFFSET,CARBON OUTPUT,FUEL,DISTANCE
HND,LAX,2019-08-03,€73.000000,3133.000000 kg,269.870000 L,8860 km
LAX,YYZ,2019-08-03,€20.000000,844.000000 kg,75.180000 L,3542 km
YYZ,LAX,2019-10-26,€20.000000,844.000000 kg,75.180000 L,3542 km
LAX,MAN,2019-10-26,€63.000000,2720.790000 kg,234.420000 L,8590 km
MAN,LAX,2019-12-30,€63.000000,2720.790000 kg,234.420000 L,8590 km
LAX,LAX,2019-12-30,€5.000000,10.190000 kg,2.570000 L,50 km
